timestamp,Vibration_01,Vibration_02,Vibration_03,Temperature_01,RPM_Sensor_01,Failure_Type_Encoded,,Target
9/30/2024 11:02,4.795327613,6.526331491,5.044890448,38.99297093,417.6477759,No Failure,,0
10/11/2024 9:21,7.113789152,3.225135256,7.336216841,30.31253068,388.5932344,No Failure,,0
10/7/2024 9:24,6.585962968,4.664410059,4.061360258,42.99364316,447.8168102,No Failure,,0
9/30/2024 12:35,2.4882241,6.37412624,7.067039398,31.35822149,371.0201181,No Failure,,0
10/3/2024 16:58,3.926698632,2.328973937,3.169679885,46.65891039,396.7022414,No Failure,,0
10/29/2024 11:31,4.570001729,5.186398421,5.159511011,30.67380687,441.890412,No Failure,,0
10/17/2024 9:50,4.420112543,6.332113596,2.888481906,39.47646752,388.2649521,No Failure,,0
10/8/2024 15:16,5.542421531,2.030820096,2.252533763,41.8381462,419.7430322,No Failure,,0
9/27/2024 10:26,6.997778589,3.914653364,2.191194099,27.77861828,403.1506654,No Failure,,0
10/4/2024 11:14,2.806994567,4.30977179,3.067847763,31.87187878,362.6906103,No Failure,,0
10/30/2024 9:23,2.55441148,5.421787334,3.439571787,42.32974351,431.9149622,No Failure,,0
10/7/2024 15:19,5.568426465,6.759243322,7.294352352,35.76431586,368.9283433,No Failure,,0
10/17/2024 15:00,7.997161303,7.032791613,2.10223451,29.48784109,372.2092162,No Failure,,0
10/30/2024 11:11,3.350733435,3.393849193,7.971890618,27.25615582,382.3438436,No Failure,,0
10/2/2024 11:07,2.132738281,2.104360228,5.659770922,42.88838101,387.1723403,No Failure,,0
10/18/2024 14:00,7.669343092,6.544556644,7.594964006,38.51075496,432.571575,No Failure,,0
10/25/2024 10:05,5.587740228,3.158841814,2.491036623,32.54290421,416.1511248,No Failure,,0
10/24/2024 12:02,5.879823821,7.490777001,2.654772245,49.49951722,363.6139295,No Failure,,0
10/22/2024 12:18,2.506116289,5.609043971,2.728467501,30.04915393,404.5768941,No Failure,,0
10/9/2024 11:27,7.529448018,2.872671553,3.257284388,28.83987439,378.9793171,No Failure,,0
10/7/2024 16:21,6.478260427,6.426470828,3.212523305,39.0436095,412.9839754,No Failure,,0
10/2/2024 9:42,2.04170616,3.764270936,7.632173132,49.05549839,356.6164391,No Failure,,0
10/7/2024 10:57,4.6538856,6.963367649,7.333853225,41.13745056,375.643122,No Failure,,0
10/30/2024 9:44,3.011539774,6.090366629,2.386151806,34.37524026,361.2417118,No Failure,,0
10/4/2024 9:30,6.587919603,2.589781259,2.987993164,39.64761395,444.0208636,Trimmer Bearing Fault,,1
10/15/2024 10:06,3.139492665,4.534169987,4.172108965,47.96757685,359.3395473,No Failure,,0
9/30/2024 11:23,5.245295645,5.136721218,7.15363655,48.69148199,422.2802825,No Failure,,0
10/4/2024 10:55,7.829613945,4.532191208,5.074491454,32.81789687,440.4026332,No Failure,,0
10/10/2024 12:17,3.983592296,5.688538385,3.715193651,39.32269417,369.470487,No Failure,,0
10/7/2024 12:22,5.17413266,2.831114836,5.618699215,37.40360238,423.4586284,No Failure,,0
10/11/2024 11:56,6.088135956,3.082518015,3.472443976,47.93356546,416.1402841,No Failure,,0
10/18/2024 15:27,6.220515116,7.131615105,5.657584974,42.95984912,351.8831126,No Failure,,0
10/21/2024 16:59,4.243438017,2.439149529,3.654081389,35.92670415,367.6204714,No Failure,,0
10/2/2024 15:08,3.595736204,3.648955308,6.246744398,31.28690227,431.1719209,No Failure,,0
10/2/2024 12:04,6.495516559,4.645408577,7.965613969,28.28652348,407.226275,No Failure,,0
10/23/2024 9:49,6.774668151,3.524051441,2.599044967,38.60920462,430.0070866,No Failure,,0
9/27/2024 16:35,4.635181671,2.319445271,2.629291022,32.0751907,372.8976876,No Failure,,0
10/10/2024 14:51,3.045797927,3.23924048,4.579378086,48.32884963,407.9582147,No Failure,,0
10/21/2024 11:01,7.821605313,6.075919527,4.506617432,45.56547111,443.4663058,No Failure,,0
10/28/2024 15:05,2.33892678,5.938147783,5.193700929,29.23523632,444.939052,No Failure,,0
10/2/2024 9:41,7.709600479,5.34240089,5.090702546,27.76188116,373.9490936,No Failure,,0
10/11/2024 13:44,5.905721139,4.739365011,3.164097002,48.67295323,435.8719916,No Failure,,0
10/30/2024 13:00,5.283825844,2,5.878800987,30.07571729,439.3317802,Trimmer Bearing Fault,,1
10/3/2024 12:16,2,4.395529886,3.009633856,30.34288492,403.2245035,Drill Issue,,1
10/4/2024 15:10,3.831403691,2.631290621,7.525222828,39.65036447,371.7113142,No Failure,,0
10/21/2024 10:29,3.355004025,4.235247672,3.922122839,42.1044545,416.881823,No Failure,,0
10/4/2024 10:28,5.645200976,2.392089442,5.190442461,44.16483269,396.8051648,No Failure,,0
10/9/2024 11:10,3.506027071,7.874753615,5.640738173,47.17804151,372.8978823,No Failure,,0
10/3/2024 9:08,7.053779192,6.808453145,5.339848487,43.42595784,354.8964459,No Failure,,0
10/14/2024 10:44,7.13494378,6.840632599,2.369467604,36.3149631,406.3769554,No Failure,,0
10/22/2024 13:40,7.622982052,4.345024159,2.762837465,40.64307352,447.791292,No Failure,,0
10/14/2024 10:32,5.909883276,3.580009008,7.803535089,45.85379379,384.4341977,No Failure,,0
10/23/2024 16:01,2.898754455,3.714947525,2.507221958,48.85011858,358.8258991,No Failure,,0
10/30/2024 16:25,7.382249941,7.417229751,7.410170671,40.09466995,432.442687,No Failure,,0
9/27/2024 15:02,2.28655889,6.743256701,7.23863716,33.94494413,370.179593,No Failure,,0
10/29/2024 12:10,7.570297589,4.232933479,7.715403561,36.76917773,409.2728206,No Failure,,0
10/2/2024 15:47,7.150757152,5.758986926,3.292798272,44.91119432,361.8222059,No Failure,,0
10/18/2024 9:31,2.155304089,4.149909917,5.221843813,46.58035558,431.7908045,No Failure,,0
9/27/2024 12:54,4.161033308,5.10375841,2,39.42018189,381.7953981,Trimmer Bearing Fault,,1
10/4/2024 14:16,6.706637047,6.36012291,4.328379783,37.41730113,377.7471143,No Failure,,0
10/25/2024 14:36,3.608955525,2.486067384,3.036638409,49.44762847,371.1952007,No Failure,,0
10/15/2024 16:41,2.239370924,6.079471612,2.879311223,40.0266839,399.2162047,No Failure,,0
10/2/2024 16:33,7.309165983,6.103588926,2.648949073,43.62134579,364.7472219,No Failure,,0
10/22/2024 9:03,2.650419203,2.899848276,5.670063891,27.49382731,352.0542629,No Failure,,0
10/24/2024 9:07,4.062416686,5.618297964,3.058935285,49.98068861,369.5653269,No Failure,,0
10/22/2024 10:51,3.0934707,4.093218968,2.381690684,36.32677945,429.4023325,No Failure,,0
10/3/2024 14:18,6.315286074,5.388816571,5.469321487,38.77547155,374.0643387,No Failure,,0
10/7/2024 16:22,7.100188085,2.242067189,4.353515808,49.70204824,355.2653864,No Failure,,0
10/17/2024 13:10,4.448896776,5.513110473,6.527370706,32.42313696,390.6964129,No Failure,,0
10/24/2024 11:17,3.37315985,7.64448042,4.054147187,46.81347795,382.0290832,No Failure,,0
10/3/2024 15:27,5.366997279,4.859202509,6.325864433,41.61258767,419.0775609,No Failure,,0
10/22/2024 12:58,7.941680527,6.876595593,3.140361736,40.85165177,378.7438262,No Failure,,0
10/25/2024 13:58,2.4129617,5.675152272,7.910504837,36.59269945,372.6776917,No Failure,,0
10/30/2024 14:12,3.680134942,2.467851221,7.666883336,36.34006383,441.4621879,No Failure,,0
10/29/2024 12:52,5.992916661,2.575292751,5.699213826,36.02760599,405.728317,No Failure,,0
10/3/2024 14:41,3.669887705,5.395599298,5.194092683,35.46611042,366.7358347,No Failure,,0
10/10/2024 16:28,7.104700691,5.077808319,2.749265682,31.63815456,390.5019431,No Failure,,0
10/30/2024 15:32,2.674368586,2,2,37.73530914,350.2706436,Trimmer Bearing Fault,,1
10/24/2024 15:54,7.662146455,7.604409589,4.833000236,45.41862573,422.8298589,No Failure,,0
10/3/2024 10:40,3.820242223,4.66416582,4.234007727,38.23469091,412.9415273,No Failure,,0
10/14/2024 12:10,3.699123593,3.77782343,4.628469447,38.35663652,425.4326501,No Failure,,0
10/28/2024 13:34,3.761467701,6.699404341,7.409449543,47.48174775,352.6916938,No Failure,,0
10/16/2024 14:31,3.382022577,7.902962863,3.504193346,38.62036545,394.6796784,No Failure,,0
10/21/2024 13:08,3.545710634,6.313620172,5.816500105,39.03544865,363.1055675,No Failure,,0
10/15/2024 13:13,3.962535882,5.211259511,4.249256067,41.75409272,422.010479,No Failure,,0
9/30/2024 16:48,4.248226158,2.680737301,3.107182568,32.38252076,366.1192492,No Failure,,0
10/28/2024 9:57,2,6.530803227,4.8727268,28.11949996,322.0272129,Drill Issue,,1
10/23/2024 9:31,2.919490781,6.867181192,6.620591328,30.25995011,447.2598887,No Failure,,0
9/30/2024 9:39,5.942736458,7.069730127,6.224446454,42.91332719,360.6547062,No Failure,,0
10/22/2024 13:39,5.866818713,5.237112612,5.750273489,35.9385109,448.974035,No Failure,,0
10/15/2024 12:25,2.811349575,4.414458183,7.026653821,36.14930672,389.1602784,No Failure,,0
10/23/2024 16:26,2.573818489,3.768751698,7.95517133,40.06350638,423.368723,No Failure,,0
10/25/2024 11:46,7.153388685,2.574892365,7.538069475,48.7397365,378.8237462,No Failure,,0
10/11/2024 16:42,4.824244808,3.57943885,6.129330303,40.79120584,373.1584291,No Failure,,0
10/2/2024 9:17,3.371438372,3.720455576,6.394603429,37.78926573,404.2529484,No Failure,,0
10/28/2024 13:35,5.410016499,6.505247368,4.601080461,27.21486114,430.2322871,No Failure,,0
10/4/2024 11:47,2.920511499,4.64313844,5.14894678,38.88243604,369.586268,No Failure,,0
10/23/2024 10:43,3.42111471,2,4.541142002,35.72922272,386.354632,Trimmer Bearing Fault,,1
10/3/2024 14:08,3.37274569,4.256831229,3.539831132,35.97738961,449.7213938,No Failure,,0
10/7/2024 12:23,4.505680178,7.364889775,4.951322284,33.03081403,435.1374903,No Failure,,0
10/29/2024 10:51,2.943357709,2.240872635,6.05394016,30.26771255,435.2795284,No Failure,,0
10/14/2024 11:14,6.577654411,5.360521569,7.143698109,48.11513729,362.069818,No Failure,,0
10/29/2024 9:46,2,3.294297753,2.47322491,48.37468276,398.4302159,Drill Issue,,1
9/30/2024 15:22,3.578417916,4.057727297,5.695967752,42.2395303,382.8597527,No Failure,,0
10/18/2024 13:30,2.125642024,2.524561255,3.888511984,43.54562497,373.1879727,No Failure,,0
10/9/2024 10:18,7.672977716,7.260713626,6.365721386,48.45475742,410.7766281,No Failure,,0
10/25/2024 15:16,3.13688307,4.621598943,7.957085637,40.14644444,385.2334507,No Failure,,0
10/7/2024 13:58,2,4.392677001,3.380605645,38.00452792,374.6664069,Drill Issue,,1
10/14/2024 11:43,2.153938128,3.254197136,3.580560041,40.8756437,393.5094113,No Failure,,0
10/29/2024 11:46,2.879254976,6.031020738,2.095604807,45.32462492,351.1783762,No Failure,,0
10/11/2024 10:57,7.50368094,3.351832929,6.393041029,34.44900643,384.3602297,No Failure,,0
10/29/2024 9:03,5.330187872,5.531933615,4.845021997,35.12181282,357.2687723,No Failure,,0
10/4/2024 11:07,5.086879694,4.609389867,5.010514798,32.56292138,412.41557,No Failure,,0
10/4/2024 11:01,3.882844292,7.221778854,5.246478552,39.17499088,439.4304862,No Failure,,0
10/28/2024 9:16,3.993524163,7.758853192,2.06695692,30.32305939,355.3294585,No Failure,,0
10/22/2024 9:58,4.278495091,6.215584538,4.439420158,40.71454977,339.1536078,Drill Issue,,1
10/16/2024 10:01,6.547261913,2.809119324,6.644632708,33.35557733,427.3853122,No Failure,,0
10/28/2024 11:16,2,5.976844959,5.136665622,38.38496718,342.4976174,Drill Issue,,1
10/2/2024 10:29,4.2480344,2.203587899,4.899876677,32.25466012,350.4054738,No Failure,,0
10/1/2024 11:59,4.43202569,6.898588927,7.854356077,32.5155841,374.1904424,No Failure,,0
10/4/2024 15:31,5.371179325,3.82621792,3.872706914,36.67120356,387.0705361,No Failure,,0
10/21/2024 14:41,7.150104584,5.131390926,3.963667305,49.45642422,434.4739913,No Failure,,0
10/28/2024 10:55,2.865676276,6.050860487,3.060678654,28.22469152,419.6570802,No Failure,,0
10/8/2024 15:13,5.558802283,3.48529356,5.550763755,28.53861606,395.5543924,No Failure,,0
10/21/2024 14:07,4.892116642,4.238865562,5.263742382,35.36324722,440.2503263,No Failure,,0
10/2/2024 13:21,2.738177841,5.880954758,2.71693166,37.47601352,447.386473,No Failure,,0
10/2/2024 9:23,2.59599937,7.338716433,4.312030137,49.24290924,385.1402815,No Failure,,0
10/24/2024 11:18,4.348258069,7.136436156,4.941142501,48.42600979,381.5509289,No Failure,,0
10/28/2024 16:05,5.060739175,3.516100924,2.608651379,46.68735235,435.8263756,No Failure,,0
10/28/2024 12:26,7.632722868,7.108752866,4.707705558,46.77994657,362.4034752,No Failure,,0
10/21/2024 13:50,5.002685069,5.243463731,3.550468766,39.81272408,435.922298,Trimmer Bearing Fault,,1
10/22/2024 10:05,2.57767275,6.9914504,7.812025111,42.63919752,381.0648665,No Failure,,0
10/16/2024 11:43,2.541640623,7.816350133,5.608398787,35.84654942,393.9556969,No Failure,,0
10/28/2024 12:58,7.022149042,5.590405281,5.55653434,36.09256957,428.7504756,No Failure,,0
10/4/2024 12:40,4.165270567,6.672162395,7.464528468,36.19306017,422.2336797,No Failure,,0
10/3/2024 16:27,2.170046066,2.288540293,7.212910033,28.38169559,442.5124412,No Failure,,0
10/9/2024 14:42,4.663190796,3.327705436,2.317542428,47.48959769,392.0982331,No Failure,,0
10/8/2024 15:12,7.691009141,6.55621338,3.245587641,35.02500334,363.0756928,No Failure,,0
10/1/2024 12:12,2,6.233150034,6.60954443,34.56412511,405.3065843,Drill Issue,,1
10/15/2024 14:31,2.121007009,2.490135942,4.27867449,45.49850145,408.4478629,Drill Issue,,1
10/17/2024 9:08,4.205924164,4.141399917,6.979135575,32.425472,376.6134082,No Failure,,0
10/28/2024 10:18,5.270440806,3.919783426,5.496837584,27.57876874,377.4684917,Drill Issue,,1
10/10/2024 14:25,5.98411325,3.74046752,5.722037407,46.30434296,381.0692328,No Failure,,0
10/28/2024 14:17,3.341034241,7.360099517,3.951583855,30.15456015,412.4221758,No Failure,,0
10/21/2024 9:31,2.85817159,7.368828337,7.776854362,44.60124154,434.4724467,No Failure,,0
10/7/2024 13:36,7.322228382,5.342506864,6.814602401,28.4709678,353.9719236,Trimmer Bearing Fault,,1
10/28/2024 9:13,2.622798887,2.109357768,7.656215101,33.47056385,358.1974927,No Failure,,0
10/18/2024 11:44,3.278453014,6.61329002,5.930767154,29.94264901,389.9835895,No Failure,,0
10/2/2024 13:19,3.283188256,3.684789906,4.173472129,35.36677954,427.0811409,No Failure,,0
10/14/2024 13:30,3.564405288,2.56561342,2.211368236,48.02981397,355.1247466,No Failure,,0
10/7/2024 12:38,5.85690475,6.541560093,2.672098059,35.2146351,364.6373231,No Failure,,0
10/7/2024 14:41,4.464286956,3.149448658,3.543970355,42.89706234,410.4992546,No Failure,,0
10/9/2024 14:51,3.25263313,3.69810521,6.59798405,31.89296699,423.2809138,No Failure,,0
10/8/2024 13:29,7.553531472,7.341959202,2.818236657,48.19153634,402.6755547,No Failure,,0
10/11/2024 11:33,2.12493048,6.995538284,2.397999858,31.12406763,432.314805,Trimmer Bearing Fault,,1
10/23/2024 16:10,5.348498216,3.903285108,7.910031217,37.1003463,412.1031022,No Failure,,0
10/10/2024 16:48,2,6.644192345,4.474712136,31.81623052,305.810923,Drill Issue,,1
10/25/2024 15:54,3.977076368,2.565449617,5.207994269,33.65971093,447.5362582,No Failure,,0
10/16/2024 13:10,2.574675546,5.937558608,6.519224686,42.19538346,383.4194689,No Failure,,0
9/30/2024 13:02,7.140311753,7.682858396,7.74017661,38.31774007,403.8834559,No Failure,,0
10/30/2024 16:45,3.160800305,7.544107406,3.277751239,29.1662899,415.1744724,No Failure,,0
10/29/2024 13:32,2.145136775,3.916749364,5.743849766,33.12643815,413.8410641,No Failure,,0
10/21/2024 12:39,5.525338451,5.534310497,4.283852959,39.93838489,415.318999,No Failure,,0
10/21/2024 11:44,3.735470577,2,2.547986243,44.9702717,437.5618858,Trimmer Bearing Fault,,1
10/18/2024 12:09,3.128123128,7.617961355,6.949769025,27.37378152,370.1941079,No Failure,,0
10/22/2024 13:57,4.155947626,3.903618877,4.468521153,27.9272791,373.0173103,No Failure,,0
10/10/2024 11:29,3.837191103,3.906805287,2.57804723,32.14201002,426.7055676,No Failure,,0
10/7/2024 14:44,4.544358605,4.89619775,2.300508784,36.29529182,369.8467974,No Failure,,0
10/22/2024 9:18,7.43275386,7.262138545,6.176597168,47.81263711,364.0401987,No Failure,,0
10/18/2024 9:10,4.350953401,2.166859298,5.881880826,41.4642489,444.580565,No Failure,,0
10/24/2024 10:48,2.601780233,3.705350203,5.784349682,28.55544876,357.4294384,No Failure,,0
10/3/2024 10:47,2.42798887,4.11999412,3.584608808,33.58205344,351.5904718,No Failure,,0
10/30/2024 16:06,4.146756888,7.763522129,4.975388528,48.30493854,392.7667027,No Failure,,0
10/2/2024 10:39,4.419817452,4.41167954,7.519514507,38.38690198,382.1944938,No Failure,,0
10/22/2024 15:49,5.5546367,4.125741085,6.857949284,41.39047754,435.1723476,No Failure,,0
10/22/2024 10:07,2.805178024,7.63175908,5.110867007,40.68358601,375.3154079,No Failure,,0
10/17/2024 13:22,2.585930409,5.304551694,6.176271571,30.79857578,359.0797262,No Failure,,0
10/18/2024 13:45,7.21612112,5.790089071,5.41975691,39.92386861,370.262112,No Failure,,0
10/14/2024 11:55,6.886248345,3.467882239,3.43654969,36.87617686,386.9278438,No Failure,,0
10/18/2024 14:26,4.257409909,2.28942901,6.949992992,31.63793885,448.3530603,No Failure,,0
10/29/2024 11:02,3.180344847,5.88649906,7.922873613,38.04642875,369.3620403,No Failure,,0
10/2/2024 16:25,7.136891553,5.604892847,2.571039934,46.72777172,363.5524929,No Failure,,0
10/4/2024 9:39,4.313854317,3.76084269,5.211960233,31.44640133,426.7921018,No Failure,,0
10/14/2024 10:15,5.061570461,3.884303999,5.533718279,34.40242897,395.8457743,No Failure,,0
10/29/2024 9:42,6.393349732,3.196205626,7.185682002,36.66930128,448.8323555,No Failure,,0
10/3/2024 13:59,6.113380366,2.131571143,4.248063867,35.48785523,421.0590819,No Failure,,0
10/8/2024 10:42,4.506798277,6.198841818,4.649559548,39.07830651,369.5163509,No Failure,,0
10/15/2024 15:55,3.36196926,4.799478128,4.086969613,39.52142681,378.5583717,No Failure,,0
10/3/2024 15:40,5.255545802,4.693501476,3.372891539,30.92351981,395.8623753,No Failure,,0
10/10/2024 10:09,3.372885224,3.19949523,2.459200632,42.16708013,436.4121391,No Failure,,0
10/30/2024 10:09,7.848924187,6.299419716,5.13873756,40.73067808,449.0654479,No Failure,,0
10/11/2024 10:23,3.515938867,7.695220678,2.316652793,49.24013626,433.7793192,No Failure,,0
10/1/2024 10:15,7.589985148,2,2.404221164,46.03907201,429.0496721,Trimmer Bearing Fault,,1
10/2/2024 10:14,3.143869038,3.884615202,6.597020965,30.74223405,420.8798035,No Failure,,0
10/10/2024 16:32,2.37873485,3.393578489,3.868800352,33.55581545,378.3299624,No Failure,,0
10/15/2024 12:57,4.355638729,7.246814589,6.465075938,46.83618247,356.9067252,No Failure,,0
10/9/2024 14:03,4.830227067,5.197202245,4.206323708,29.63233728,392.4835222,No Failure,,0
10/8/2024 15:43,4.503162486,4.060305608,5.51174118,45.50552868,438.8748037,No Failure,,0
10/14/2024 16:31,3.362561376,4.324114915,5.499330022,27.78937181,394.5957561,No Failure,,0
10/3/2024 16:02,5.670245009,5.548568265,2.797752579,47.79616774,372.8371814,No Failure,,0
10/17/2024 16:19,2.337751333,3.248309159,3.310399377,32.36664689,382.9219568,No Failure,,0
10/18/2024 10:50,7.916167328,4.607122499,4.809390898,30.51428231,410.8201044,No Failure,,0
10/15/2024 15:42,3.381721198,7.76558011,4.210592488,31.17161026,376.6029955,No Failure,,0
10/17/2024 15:49,6.204491456,7.080544882,6.696222289,46.37168601,400.9581383,No Failure,,0
10/4/2024 11:25,5.576474421,6.576198001,2.24892786,29.31362338,413.0390009,No Failure,,0
10/10/2024 14:02,3.33342159,2.262731515,4.707911901,39.97087691,372.0987279,No Failure,,0
10/3/2024 15:29,7.70860182,7.192738778,6.814931521,34.89504959,365.4097454,No Failure,,0
10/28/2024 11:10,7.853062536,2.051224899,5.664004499,38.86356612,413.9011921,No Failure,,0
9/30/2024 14:10,3.592520179,5.329519308,6.158256376,27.57107579,382.6569194,No Failure,,0
10/11/2024 14:59,2.589931598,4.001774758,4.529756348,46.64009471,356.2258415,No Failure,,0
10/24/2024 15:39,2.307097497,6.540394133,4.83184906,44.87118855,437.2310582,No Failure,,0
10/28/2024 15:02,5.017200434,7.520507831,3.575254251,31.57133714,385.2117867,No Failure,,0
10/10/2024 12:10,6.334373235,2.978845409,7.806219196,49.80151088,386.2500794,No Failure,,0
10/22/2024 13:54,6.302552871,7.34298098,7.237846234,30.54647168,384.0364346,No Failure,,0
10/15/2024 13:38,4.611800725,7.541345435,4.231265075,42.74621684,446.9639082,No Failure,,0
10/22/2024 16:46,7.505052498,3.971257874,2.592031096,48.9284781,398.2894192,No Failure,,0
10/25/2024 12:45,6.430069043,6.041652421,5.224763289,38.92179685,382.0433815,No Failure,,0
9/30/2024 13:43,5.818612078,7.445555121,2.000119267,29.08253479,424.6874741,No Failure,,0
10/7/2024 11:26,5.764090623,3.177083212,7.545831666,34.25342992,443.4286192,No Failure,,0
10/18/2024 9:28,5.960796475,6.656902812,5.163685221,29.78965203,424.4272253,No Failure,,0
10/25/2024 12:12,3.522949774,3.244679589,5.749658119,46.8332251,369.0786474,No Failure,,0
10/28/2024 15:18,5.835218844,7.597169419,6.929382034,47.31540093,446.7711744,No Failure,,0
10/16/2024 13:02,2.945260071,4.909136284,5.292117483,31.84358057,419.4678981,No Failure,,0
10/18/2024 16:14,6.031246552,3.286466469,2.45807378,44.71021484,366.1088696,No Failure,,0
10/10/2024 10:07,4.034209402,7.113025335,2.019264294,39.03755376,375.3409383,No Failure,,0
10/24/2024 9:58,7.513860909,2.119411131,2.133144715,46.75534472,415.4215317,No Failure,,0
10/1/2024 14:32,6.496076298,2,2,27.39810793,427.4963977,Trimmer Bearing Fault,,1
10/7/2024 15:08,3.647831313,4.826256315,3.975885452,38.28582498,444.7395838,No Failure,,0
10/9/2024 12:35,6.678474266,6.222214952,3.98395957,34.99251881,423.4241992,No Failure,,0
10/14/2024 13:19,3.014456269,2,2,37.6340885,407.4172665,Trimmer Bearing Fault,,1
10/3/2024 15:41,5.976140315,3.202152934,5.841640614,28.20562213,383.6831823,No Failure,,0
10/9/2024 10:55,2.95021629,6.507057059,5.326207739,33.84267473,371.2258347,No Failure,,0
10/14/2024 15:25,6.250764567,7.883043596,7.739062531,34.90936424,361.9109504,No Failure,,0
10/14/2024 14:55,3.182959823,3.333500238,7.708506602,39.39899714,445.8799031,No Failure,,0
10/22/2024 16:23,2.473066868,4.105402254,5.258265474,45.02658394,447.8171197,No Failure,,0
10/4/2024 12:26,2.40885307,5.986034193,3.352918119,41.12989041,421.8281207,No Failure,,0
10/10/2024 16:56,5.272976655,5.614949097,5.539778409,47.96879446,439.863381,No Failure,,0
10/4/2024 15:07,5.730078401,5.632472258,5.897625631,38.33185252,431.0817854,No Failure,,0
10/4/2024 15:44,3.252211875,6.67999671,7.29888982,46.34851227,403.2699506,No Failure,,0
10/23/2024 10:54,7.803619415,4.550063055,3.474399402,38.34723236,402.6260983,No Failure,,0
10/10/2024 9:17,6.04677017,5.762581762,5.897328762,43.08892544,394.1144285,No Failure,,0
10/23/2024 11:05,6.922813242,3.710921472,5.516500228,38.80079978,372.6507177,No Failure,,0
10/2/2024 10:07,5.50508439,4.00180403,2.401156623,30.63106605,370.2228888,No Failure,,0
10/16/2024 16:21,3.982640182,7.340881307,6.334903948,28.57311358,350.3756341,No Failure,,0
10/30/2024 16:24,2,5.2030342,4.443488161,47.42688047,398.4302159,Drill Issue,,1
10/11/2024 11:22,6.012157282,2.894504892,6.917435201,47.39108873,440.717765,No Failure,,0
10/2/2024 11:33,6.270044864,6.394663097,4.20242102,40.37583698,447.771033,No Failure,,0
10/8/2024 12:52,5.77912568,2.544677912,2.081037029,31.28239566,425.744873,No Failure,,0
9/30/2024 10:50,5.901386245,3.363591961,7.134607261,27.16381107,388.4078235,No Failure,,0
10/28/2024 10:19,6.200262344,3.908842801,3.507126327,38.64286011,391.9446108,No Failure,,0
10/3/2024 16:06,7.290692628,3.107420399,4.265789819,31.30127034,436.479378,No Failure,,0
10/24/2024 12:00,5.644180227,3.808443034,2.923490006,40.69617205,379.7142604,No Failure,,0
10/7/2024 15:23,2,6.66357147,6.751206605,43.54244984,310.5379358,Drill Issue,,1
10/15/2024 9:01,7.522711612,5.781114546,4.021766121,29.97733171,447.4584204,No Failure,,0
10/24/2024 11:04,2.393067769,4.736395873,4.414829741,44.88927669,414.8073337,No Failure,,0
9/30/2024 16:41,6.542409258,6.180874967,7.262126199,30.41470011,421.9100798,No Failure,,0
10/21/2024 10:09,2.293337446,4.061304955,6.18321614,42.96577117,389.8708077,No Failure,,0
10/24/2024 14:11,3.417365488,2.950130864,3.701459453,39.65589745,430.1303672,No Failure,,0
10/9/2024 12:17,7.492115343,4.030036048,3.498204611,44.96084384,368.0602873,No Failure,,0
9/27/2024 16:37,5.818636444,3.420130709,7.878041867,47.06384551,385.5603736,No Failure,,0
10/29/2024 14:52,3.562054899,7.030563323,3.745139448,38.43023232,387.7541235,No Failure,,0
10/29/2024 14:32,7.651725376,3.689087861,3.735836622,42.19146594,376.2887636,No Failure,,0
10/23/2024 15:56,3.253371714,3.795730544,7.918323497,48.86033112,447.225203,No Failure,,0
10/11/2024 10:34,5.677966336,6.539289902,7.609843538,40.66531669,438.4901644,No Failure,,0
10/11/2024 12:51,4.127274167,4.591921623,3.31280149,34.64195861,370.2247266,No Failure,,0
10/16/2024 11:18,5.959309832,5.153520353,4.611847807,27.37469978,360.5156309,No Failure,,0
10/23/2024 13:55,6.052202034,2.18885731,2.512336828,35.74374376,415.4688329,No Failure,,0
10/3/2024 12:27,3.917639397,4.870567983,3.284874515,36.34068746,431.1728486,Trimmer Bearing Fault,,1
10/30/2024 11:07,7.929785876,6.900506408,7.620957227,43.46124663,420.4599694,No Failure,,0
10/8/2024 9:19,7.620243634,6.104601262,4.8010039,34.36330046,405.8431913,No Failure,,0
10/24/2024 16:26,4.458803505,7.436261273,2.729475609,44.82179672,394.9338392,No Failure,,0
10/11/2024 9:01,4.00277985,3.230150004,7.860993032,43.96774305,439.9684609,No Failure,,0
10/28/2024 14:39,4.563288663,5.403364848,5.888075025,30.28611602,365.0228003,No Failure,,0
10/28/2024 9:21,2.05789756,5.157644368,6.944079458,32.44683188,351.4052296,No Failure,,0
10/28/2024 9:01,2.993629057,7.956206266,5.495470067,27.8727676,353.5357974,No Failure,,0
10/10/2024 9:44,4.010049479,3.876405136,5.942780291,29.81672117,420.1444054,No Failure,,0
10/9/2024 15:45,7.632058096,5.682830036,7.598053206,28.32324156,365.4383008,No Failure,,0
10/4/2024 14:15,4.011995424,7.357978711,6.148687119,43.67473207,395.442976,No Failure,,0
10/25/2024 11:26,6.255869931,2.105501753,7.27552948,32.71821668,428.55609,No Failure,,0
10/4/2024 11:40,6.158448288,2.049101673,3.377449803,48.67725996,402.8488695,No Failure,,0
10/30/2024 16:06,6.280073737,5.950741618,7.547787803,39.74092706,372.842218,No Failure,,0
10/22/2024 12:48,7.136800635,3.197584277,5.413077776,28.12313409,437.3691026,Trimmer Bearing Fault,,1
10/30/2024 13:59,5.654906666,3.64765766,4.07523183,46.56536028,399.6912935,No Failure,,0
10/22/2024 13:01,2.329596119,4.511456101,4.12896691,29.65212237,370.4775993,No Failure,,0
